customer_id,age,gender,employment_status,monthly_income,loan_amount,loan_term,loan_purpose,credit_score,bvn_verified,previous_loans,previous_defaults,guarantor_available,region,defaulted
CUST00930,51,Female,Unemployed,40159,215007,6,Business,559,1,2,1,0,Enugu,1
CUST00931,45,Male,Employed,88523,62606,18,Business,561,0,0,0,1,Port Harcourt,1
CUST00932,20,Male,Unemployed,17321,466946,12,Medical,491,1,1,0,1,Lagos,0
CUST00933,37,Male,Student,21041,271673,18,Medical,553,1,0,0,1,Kano,0
CUST00934,32,Female,Unemployed,21320,40137,18,Medical,578,0,1,1,1,Enugu,1
CUST00935,38,Female,Self-employed,31640,16959,12,Travel,500,0,1,0,1,Ibadan,0
CUST00936,27,Female,Self-employed,40333,366163,9,Travel,570,1,0,0,0,Ibadan,1
CUST00937,30,Female,Unemployed,30434,396091,9,Travel,689,1,1,1,0,Kano,1
CUST00938,56,Female,Self-employed,135610,130672,3,Rent,705,1,0,0,1,Port Harcourt,0
CUST00939,55,Male,Employed,100650,240751,6,Travel,542,1,1,1,1,Port Harcourt,1
CUST00940,21,Female,Employed,117453,350723,6,Education,563,0,1,0,1,Enugu,1
CUST00941,36,Male,Employed,167299,104647,6,Education,659,1,0,0,0,Ibadan,0
CUST00942,52,Female,Employed,223165,108302,3,Medical,683,1,0,0,0,Abuja,0
CUST00943,43,Female,Employed,173636,459553,18,Business,575,1,0,0,1,Enugu,0
CUST00944,41,Female,Student,25364,33283,18,Travel,514,1,2,1,0,Kano,1
CUST00945,38,Male,Self-employed,56445,261486,12,Education,577,1,1,1,0,Lagos,0
CUST00946,30,Male,Unemployed,29555,212208,6,Business,654,1,0,0,0,Ibadan,0
CUST00947,31,Male,Self-employed,160798,123161,3,Medical,386,1,2,0,1,Abuja,0
CUST00948,31,Male,Self-employed,17968,281905,3,Medical,531,0,1,0,1,Port Harcourt,1
CUST00949,38,Female,Student,18541,318265,12,Travel,615,1,0,0,1,Abuja,1
CUST00950,22,Male,Employed,133176,71573,3,Travel,547,0,1,1,1,Kano,1
CUST00951,40,Female,Unemployed,53647,203724,9,Rent,619,1,1,0,1,Ibadan,0
CUST00952,31,Male,Student,19022,62176,12,Travel,654,1,1,0,0,Lagos,0
CUST00953,33,Female,Self-employed,121709,10946,12,Travel,617,1,2,1,0,Lagos,0
CUST00954,56,Male,Unemployed,35494,176012,9,Business,533,0,1,0,1,Ibadan,0
CUST00955,53,Female,Unemployed,17144,350863,12,Education,438,1,2,0,1,Ibadan,1
CUST00956,26,Female,Self-employed,118864,28677,9,Education,746,1,3,0,0,Enugu,0
CUST00957,41,Female,Employed,161571,284342,12,Business,519,1,3,0,1,Kano,1
CUST00958,44,Male,Student,23391,384794,6,Rent,562,0,1,0,1,Kano,0
CUST00959,33,Female,Unemployed,31922,205023,18,Travel,698,1,0,0,1,Lagos,0
CUST00960,39,Female,Self-employed,88382,367552,9,Business,644,1,2,1,0,Port Harcourt,0
CUST00961,34,Female,Employed,156456,13324,18,Rent,527,0,2,1,1,Port Harcourt,0
CUST00962,19,Female,Unemployed,10905,85921,6,Travel,668,1,3,0,1,Kano,1
CUST00963,30,Male,Self-employed,138702,110583,12,Rent,523,1,1,0,1,Abuja,0
CUST00964,28,Male,Unemployed,34279,217209,6,Rent,772,1,0,0,0,Abuja,0
CUST00965,43,Male,Unemployed,21741,280726,6,Business,542,1,0,0,1,Lagos,1
CUST00966,33,Male,Student,20352,117919,18,Business,645,1,1,0,1,Ibadan,0
CUST00967,49,Male,Student,25429,10118,9,Travel,565,0,0,0,1,Kano,1
CUST00968,36,Female,Unemployed,18157,139340,12,Rent,590,1,0,0,0,Ibadan,0
CUST00969,57,Female,Student,31182,124809,6,Travel,635,1,2,0,1,Abuja,0
CUST00970,35,Male,Student,19658,341792,12,Travel,501,1,2,0,1,Lagos,1
CUST00971,32,Female,Student,14674,457698,6,Education,578,1,2,0,1,Lagos,1
CUST00972,28,Female,Unemployed,38601,336783,3,Business,681,1,1,0,1,Enugu,0
CUST00973,45,Male,Student,23150,97010,18,Business,750,1,0,0,1,Kano,0
CUST00974,58,Female,Unemployed,16799,247818,6,Travel,576,1,2,1,0,Kano,0
CUST00975,36,Male,Unemployed,16674,244815,12,Travel,651,1,0,0,1,Kano,0
CUST00976,46,Female,Self-employed,118179,223378,12,Education,523,1,2,2,1,Abuja,0
CUST00977,26,Female,Unemployed,28313,36445,9,Education,656,1,2,0,1,Kano,1
CUST00978,55,Female,Self-employed,119201,306013,18,Rent,592,1,2,0,1,Ibadan,0
CUST00979,29,Male,Employed,189318,12616,9,Rent,717,1,3,2,0,Ibadan,0
CUST00980,25,Female,Student,21134,15670,6,Rent,600,1,1,0,0,Enugu,1
CUST00981,21,Male,Student,18392,260895,3,Rent,787,0,0,0,1,Port Harcourt,0
CUST00982,22,Female,Self-employed,42242,82585,18,Travel,644,1,2,1,1,Enugu,0
CUST00983,23,Female,Student,15697,226655,9,Medical,534,0,2,1,1,Ibadan,1
CUST00984,31,Male,Student,20174,40916,3,Rent,585,0,1,0,1,Lagos,0
CUST00985,50,Male,Unemployed,14273,158270,12,Business,543,1,1,0,1,Port Harcourt,1
CUST00986,37,Female,Unemployed,22712,260832,9,Medical,515,1,0,0,0,Ibadan,1
CUST00987,31,Female,Unemployed,38070,376034,3,Education,481,1,1,1,1,Lagos,1
CUST00988,30,Female,Self-employed,108090,17625,18,Travel,578,1,1,0,1,Enugu,0
CUST00989,21,Male,Unemployed,41133,342538,9,Medical,642,0,0,0,1,Enugu,0
CUST00990,30,Female,Student,26389,394123,3,Education,657,1,1,1,0,Ibadan,1
CUST00991,41,Female,Student,18113,122267,6,Rent,734,1,3,1,0,Enugu,0
CUST00992,32,Female,Student,19871,234239,18,Travel,383,1,0,0,0,Port Harcourt,1
CUST00993,32,Male,Employed,137552,317055,6,Medical,750,1,1,0,0,Abuja,0
CUST00994,21,Female,Unemployed,29619,101929,9,Medical,575,0,1,0,1,Ibadan,0
CUST00995,38,Female,Unemployed,18240,361111,12,Medical,677,1,0,0,1,Enugu,0
CUST00996,25,Female,Student,17310,23944,6,Rent,646,1,1,0,1,Lagos,0
CUST00997,40,Male,Self-employed,100879,91492,9,Business,791,1,0,0,0,Abuja,0
CUST00998,25,Male,Student,20171,356327,3,Business,563,1,0,0,1,Lagos,1
CUST00999,44,Female,Employed,129849,484658,3,Education,805,0,0,0,0,Ibadan,0
CUST01000,59,Male,Employed,146188,165905,9,Travel,451,1,1,1,1,Abuja,1
CUST01001,38,Male,Student,23302,15764,9,Rent,585,1,2,1,1,Abuja,1
CUST01002,18,Female,Student,19223,408440,6,Rent,550,1,2,0,1,Ibadan,1
CUST01003,38,Male,Employed,121098,210664,3,Medical,406,1,2,0,1,Kano,1
CUST01004,47,Female,Student,17736,332208,18,Medical,617,1,1,1,1,Ibadan,1
CUST01005,45,Female,Self-employed,135160,454937,18,Rent,505,1,1,1,0,Ibadan,0
CUST01006,57,Female,Student,10938,119512,18,Travel,850,1,0,0,0,Kano,0
CUST01007,55,Female,Student,16849,212893,18,Rent,526,1,2,1,0,Lagos,1
CUST01008,42,Female,Unemployed,24955,181730,9,Education,448,1,0,0,0,Kano,1
CUST01009,51,Male,Unemployed,26706,13935,3,Business,645,1,1,0,1,Ibadan,0
CUST01010,42,Male,Unemployed,21918,320551,9,Education,575,1,3,1,1,Ibadan,1
CUST01011,55,Male,Student,18683,485594,12,Medical,621,1,0,0,1,Lagos,0
CUST01012,19,Female,Unemployed,43616,390661,18,Rent,605,1,1,1,1,Lagos,1
CUST01013,38,Female,Self-employed,183907,277227,12,Travel,659,0,2,1,1,Port Harcourt,1
CUST01014,51,Female,Self-employed,148166,288242,6,Education,560,0,0,0,1,Port Harcourt,0
CUST01015,18,Male,Unemployed,33001,414579,3,Education,585,1,0,0,1,Enugu,1
CUST01016,55,Male,Unemployed,46759,110583,9,Travel,586,1,0,0,1,Kano,1
CUST01017,21,Female,Self-employed,82694,454866,3,Rent,818,1,0,0,1,Abuja,0
CUST01018,33,Female,Employed,155452,178387,12,Travel,663,0,0,0,1,Port Harcourt,0
CUST01019,32,Female,Student,11821,191456,6,Medical,573,0,1,0,1,Lagos,0
CUST01020,20,Male,Employed,117114,186661,18,Business,410,1,1,1,1,Abuja,1
CUST01021,43,Male,Unemployed,28108,248752,9,Rent,591,1,0,0,1,Enugu,1
CUST01022,47,Female,Employed,124241,419595,6,Business,623,1,1,0,1,Abuja,0
CUST01023,20,Male,Student,14380,269028,6,Medical,637,1,0,0,0,Port Harcourt,1
CUST01024,58,Female,Student,25135,221549,9,Education,536,1,1,0,0,Enugu,1
CUST01025,26,Male,Unemployed,23261,167925,3,Rent,711,1,1,1,1,Lagos,0
CUST01026,21,Female,Student,10293,384480,3,Travel,449,1,0,0,0,Port Harcourt,1
CUST01027,55,Male,Self-employed,87729,158167,9,Education,706,1,0,0,1,Lagos,0
CUST01028,55,Male,Self-employed,79089,167142,12,Education,508,1,1,0,0,Abuja,0
CUST01029,36,Male,Self-employed,172305,377493,12,Business,764,1,0,0,0,Ibadan,0
CUST01030,37,Male,Student,20169,498641,12,Medical,670,1,1,0,0,Kano,1
CUST01031,55,Male,Employed,132523,143056,18,Travel,534,1,2,0,0,Lagos,0
CUST01032,19,Female,Student,27005,167651,9,Rent,850,0,2,1,1,Kano,1
CUST01033,26,Male,Self-employed,117150,278392,3,Rent,677,1,0,0,0,Enugu,0
CUST01034,18,Female,Unemployed,28127,111797,3,Rent,679,1,3,1,0,Kano,1
CUST01035,45,Male,Student,23905,438405,6,Business,602,0,0,0,0,Lagos,1
CUST01036,33,Female,Self-employed,97280,158651,9,Business,568,1,0,0,1,Abuja,0
CUST01037,32,Male,Student,17053,188373,3,Travel,474,1,1,1,0,Kano,1
CUST01038,46,Male,Employed,99298,268984,9,Rent,589,1,1,0,1,Enugu,0
CUST01039,56,Male,Self-employed,113169,288879,12,Rent,631,1,2,0,1,Kano,0
CUST01040,27,Female,Student,20475,358937,6,Business,775,1,1,0,1,Enugu,0
CUST01041,26,Female,Unemployed,23605,98938,6,Medical,538,0,3,0,1,Lagos,0
CUST01042,56,Female,Student,18796,120788,18,Medical,515,1,0,0,0,Ibadan,1
CUST01043,44,Female,Self-employed,108577,406641,18,Rent,582,1,1,0,0,Ibadan,0
CUST01044,18,Female,Unemployed,28246,190750,12,Medical,590,1,0,0,0,Ibadan,0
CUST01045,56,Male,Employed,158090,383415,18,Rent,586,1,0,0,0,Port Harcourt,0
CUST01046,49,Female,Unemployed,28600,56486,18,Medical,636,1,0,0,0,Port Harcourt,0
CUST01047,18,Male,Student,22291,188434,6,Business,489,1,2,0,1,Ibadan,1
CUST01048,34,Female,Self-employed,81342,390808,9,Business,557,1,1,0,1,Enugu,0
CUST01049,58,Female,Self-employed,31414,364097,18,Education,611,1,1,1,0,Ibadan,1
CUST01050,36,Male,Unemployed,42666,33454,9,Education,502,1,1,1,1,Enugu,1
CUST01051,23,Female,Employed,225163,241506,3,Travel,554,1,1,0,0,Enugu,0
CUST01052,33,Male,Employed,143730,251979,6,Rent,477,1,1,0,1,Lagos,0
CUST01053,26,Male,Employed,184470,176078,12,Rent,537,1,0,0,0,Lagos,0
CUST01054,56,Male,Student,14553,267586,12,Travel,776,1,2,0,0,Ibadan,0
CUST01055,22,Female,Employed,116820,135513,9,Rent,462,1,2,1,1,Ibadan,0
CUST01056,21,Male,Employed,161708,258053,6,Education,526,0,3,0,0,Lagos,1
CUST01057,33,Female,Employed,152268,446066,9,Travel,647,1,2,1,0,Enugu,1
CUST01058,37,Female,Unemployed,33910,340772,3,Travel,518,1,1,1,0,Kano,1
CUST01059,46,Male,Employed,202993,75871,9,Business,648,1,2,0,1,Abuja,0
CUST01060,35,Male,Employed,82326,42262,6,Travel,643,1,1,1,0,Port Harcourt,0
CUST01061,52,Male,Self-employed,72015,199772,18,Rent,579,1,1,0,0,Ibadan,0
CUST01062,47,Male,Student,24305,245954,3,Travel,647,1,0,0,0,Kano,0
CUST01063,36,Female,Student,32929,397035,3,Rent,641,1,1,0,1,Abuja,0
CUST01064,28,Female,Unemployed,27350,405380,6,Travel,472,1,0,0,1,Ibadan,1
CUST01065,31,Female,Unemployed,34764,342480,9,Travel,596,0,1,0,1,Kano,0
CUST01066,52,Female,Student,13849,389821,12,Medical,545,1,0,0,0,Ibadan,1
CUST01067,49,Male,Self-employed,104487,456768,12,Travel,595,1,1,1,1,Enugu,0
CUST01068,45,Female,Unemployed,16617,25985,12,Education,620,1,1,0,1,Port Harcourt,0
CUST01069,30,Male,Employed,96395,183413,9,Travel,850,1,0,0,1,Lagos,0
CUST01070,27,Male,Unemployed,26861,211662,3,Medical,498,0,1,1,1,Abuja,1
CUST01071,31,Male,Unemployed,47782,300173,3,Medical,664,1,0,0,0,Ibadan,1
CUST01072,44,Male,Employed,102903,402672,3,Education,645,0,1,0,1,Kano,0
CUST01073,32,Male,Self-employed,139597,298171,9,Medical,604,1,1,0,1,Ibadan,0
CUST01074,40,Male,Self-employed,114518,184922,9,Medical,677,1,2,1,1,Lagos,0
CUST01075,49,Female,Self-employed,78264,356044,3,Medical,621,0,2,1,1,Port Harcourt,1
CUST01076,36,Male,Student,27960,401398,18,Business,541,1,1,1,1,Ibadan,1
CUST01077,58,Female,Employed,192445,29736,18,Education,512,1,1,0,0,Lagos,0
CUST01078,35,Male,Unemployed,32631,230178,9,Education,498,1,0,0,0,Port Harcourt,1
CUST01079,45,Male,Self-employed,111100,26367,18,Business,632,0,0,0,1,Enugu,0
CUST01080,49,Female,Employed,159191,482139,9,Travel,590,1,1,0,1,Lagos,0
CUST01081,52,Female,Self-employed,57208,312838,9,Travel,445,1,1,0,1,Enugu,0
CUST01082,24,Male,Self-employed,85634,164113,3,Education,395,1,3,2,1,Port Harcourt,1
CUST01083,23,Male,Self-employed,66148,320697,12,Medical,429,0,2,1,1,Port Harcourt,1
CUST01084,30,Male,Self-employed,84902,468417,9,Business,723,1,0,0,0,Port Harcourt,0
CUST01085,38,Male,Student,21487,325341,9,Business,681,1,1,1,1,Port Harcourt,0
CUST01086,23,Female,Self-employed,51843,161865,6,Education,622,1,4,2,0,Ibadan,0
CUST01087,51,Male,Student,23080,89390,12,Travel,655,1,1,0,0,Abuja,0
CUST01088,21,Male,Self-employed,53299,169127,3,Medical,681,1,1,0,0,Port Harcourt,0
CUST01089,32,Female,Employed,155763,349798,3,Education,609,1,1,1,1,Port Harcourt,1
CUST01090,36,Female,Unemployed,35262,288842,6,Medical,481,1,0,0,1,Kano,0
CUST01091,26,Male,Unemployed,37006,182301,6,Medical,651,0,1,0,1,Ibadan,0
CUST01092,41,Female,Self-employed,160377,380116,12,Business,443,1,2,0,0,Abuja,1
CUST01093,37,Male,Unemployed,24861,37881,6,Business,683,0,2,0,0,Lagos,1
CUST01094,45,Male,Self-employed,35871,354287,18,Rent,418,1,0,0,1,Kano,0
CUST01095,56,Male,Unemployed,32137,25236,3,Medical,722,1,1,0,0,Port Harcourt,0
CUST01096,26,Female,Employed,141723,101714,9,Rent,477,1,1,0,1,Enugu,0
CUST01097,58,Male,Self-employed,113550,22189,18,Travel,587,1,1,0,0,Kano,0
CUST01098,47,Female,Self-employed,121213,340357,3,Education,630,1,1,0,0,Ibadan,0
CUST01099,44,Male,Unemployed,19323,306077,6,Business,502,1,1,0,1,Kano,1
CUST01100,57,Male,Unemployed,24936,310233,3,Education,612,1,2,1,0,Enugu,1
CUST01101,26,Male,Employed,161346,114885,12,Medical,515,1,0,0,0,Enugu,1
CUST01102,37,Female,Employed,157864,493958,3,Medical,587,1,2,0,0,Enugu,0
CUST01103,52,Female,Self-employed,60458,184527,12,Travel,824,1,1,0,0,Enugu,0
CUST01104,51,Male,Unemployed,20079,385399,12,Travel,638,0,1,0,1,Ibadan,1
CUST01105,45,Male,Self-employed,27468,97334,6,Travel,663,1,1,0,0,Port Harcourt,0
CUST01106,37,Male,Employed,119273,224586,6,Travel,598,1,2,2,1,Kano,0
CUST01107,40,Female,Student,22668,386901,12,Rent,749,1,1,0,1,Lagos,1
CUST01108,18,Female,Unemployed,36255,467151,9,Medical,577,1,1,1,1,Abuja,1
CUST01109,46,Female,Employed,171348,197896,9,Education,640,1,1,1,0,Lagos,0
CUST01110,42,Female,Self-employed,94809,93198,6,Medical,597,1,2,1,1,Port Harcourt,0
CUST01111,57,Male,Employed,145337,441786,12,Travel,484,1,2,1,1,Enugu,1
CUST01112,43,Male,Student,16345,58396,6,Travel,585,1,0,0,0,Abuja,0
CUST01113,38,Female,Unemployed,38876,135838,18,Medical,521,1,1,0,1,Port Harcourt,1
CUST01114,46,Male,Self-employed,44529,317413,6,Travel,588,1,2,1,1,Ibadan,0
CUST01115,54,Male,Self-employed,133695,355624,9,Travel,806,1,1,1,0,Abuja,1
CUST01116,26,Female,Self-employed,106804,59339,18,Rent,596,1,0,0,1,Kano,0
CUST01117,45,Male,Employed,121448,146865,6,Medical,440,1,1,0,1,Abuja,0
CUST01118,20,Male,Unemployed,33223,274744,12,Education,565,1,2,1,0,Kano,1
CUST01119,32,Female,Unemployed,50545,91112,6,Rent,754,1,0,0,1,Lagos,0
CUST01120,46,Male,Self-employed,72802,395608,3,Travel,433,1,1,0,0,Ibadan,0
CUST01121,18,Female,Self-employed,141892,184080,18,Rent,603,0,2,1,0,Abuja,0
CUST01122,46,Male,Unemployed,37331,194067,3,Education,737,0,3,0,0,Abuja,1
CUST01123,57,Female,Unemployed,34788,482282,6,Education,445,1,0,0,1,Port Harcourt,1
CUST01124,59,Female,Self-employed,100571,301111,6,Rent,691,1,1,1,1,Abuja,0
CUST01125,42,Male,Student,23408,278619,3,Medical,601,1,0,0,1,Port Harcourt,0
CUST01126,26,Male,Self-employed,143844,412606,6,Business,619,0,1,0,1,Abuja,0
CUST01127,21,Female,Student,18435,300997,9,Education,522,0,3,1,0,Abuja,1
CUST01128,46,Female,Student,21221,407400,3,Travel,656,0,0,0,1,Enugu,1
CUST01129,31,Female,Unemployed,26965,450882,12,Travel,799,1,0,0,1,Enugu,0
CUST01130,47,Male,Employed,168936,198670,12,Education,484,1,2,1,0,Lagos,1
CUST01131,20,Male,Student,21157,401492,3,Travel,624,1,0,0,0,Port Harcourt,1
CUST01132,49,Male,Self-employed,106409,144286,9,Education,488,0,0,0,0,Port Harcourt,0
CUST01133,49,Female,Unemployed,10000,296039,12,Rent,431,1,0,0,1,Port Harcourt,1
CUST01134,29,Female,Employed,181179,419632,18,Rent,675,0,2,1,0,Port Harcourt,1
CUST01135,27,Female,Employed,143066,409248,18,Business,595,1,1,0,1,Abuja,0
CUST01136,48,Male,Student,19164,408774,12,Medical,474,1,3,0,0,Port Harcourt,1
CUST01137,34,Male,Self-employed,63993,124156,12,Travel,558,1,0,0,0,Enugu,0
CUST01138,51,Male,Student,16630,444623,3,Medical,578,0,1,1,0,Kano,1
CUST01139,26,Male,Employed,185310,147001,3,Business,468,1,2,0,1,Enugu,0
CUST01140,44,Female,Unemployed,20207,179334,3,Travel,598,0,3,1,1,Enugu,1
CUST01141,31,Female,Self-employed,18091,141676,12,Travel,707,1,0,0,1,Port Harcourt,1
CUST01142,45,Male,Self-employed,210734,289022,9,Travel,574,1,0,0,0,Enugu,0
CUST01143,51,Male,Self-employed,10000,352454,6,Rent,590,1,1,1,1,Enugu,0
CUST01144,44,Male,Student,22430,162146,9,Medical,742,1,0,0,1,Enugu,1
CUST01145,56,Female,Unemployed,30871,430417,6,Business,499,1,0,0,1,Abuja,0
CUST01146,23,Male,Employed,150799,46454,18,Medical,668,1,2,1,1,Lagos,0
CUST01147,34,Female,Student,27166,482609,12,Travel,606,0,0,0,0,Lagos,1
CUST01148,43,Female,Self-employed,47788,159574,6,Travel,546,1,2,1,1,Enugu,1
CUST01149,47,Female,Student,25494,12769,12,Education,648,1,0,0,1,Lagos,1
CUST01150,59,Male,Self-employed,71374,146131,18,Medical,695,1,2,0,1,Ibadan,0
CUST01151,23,Male,Employed,136532,127862,6,Rent,559,1,1,1,0,Lagos,0
CUST01152,55,Female,Employed,174747,102359,6,Business,617,1,0,0,0,Enugu,0
CUST01153,40,Female,Unemployed,43914,388117,3,Business,578,1,1,0,1,Lagos,1
CUST01154,42,Female,Self-employed,109333,222998,6,Medical,519,1,1,0,0,Ibadan,0
CUST01155,25,Male,Student,23046,441566,18,Medical,566,1,1,0,0,Lagos,0
CUST01156,42,Male,Unemployed,26049,49826,9,Medical,630,0,3,0,1,Port Harcourt,0
CUST01157,18,Male,Student,18318,77836,18,Business,657,0,1,0,0,Kano,0
CUST01158,50,Female,Self-employed,67626,284586,3,Medical,497,1,1,0,1,Kano,0
CUST01159,30,Female,Self-employed,71073,41872,6,Travel,636,1,1,1,1,Lagos,0
CUST01160,39,Male,Employed,140635,213234,12,Travel,578,1,3,0,0,Enugu,0
CUST01161,40,Female,Student,21689,123160,18,Medical,635,0,1,1,0,Kano,1
CUST01162,25,Female,Self-employed,119448,374255,18,Travel,850,1,1,0,1,Port Harcourt,0
CUST01163,48,Female,Student,15798,138030,6,Travel,540,1,1,0,0,Abuja,1
CUST01164,39,Female,Self-employed,104310,417790,3,Business,575,1,2,2,1,Lagos,0
CUST01165,40,Female,Employed,176407,398605,6,Travel,619,1,1,0,0,Port Harcourt,0
CUST01166,48,Female,Employed,196276,87484,9,Medical,458,1,2,0,0,Ibadan,1
CUST01167,37,Male,Employed,92796,220257,6,Medical,741,1,1,0,0,Kano,0
CUST01168,32,Male,Unemployed,26183,469908,9,Travel,674,1,1,0,1,Ibadan,0
CUST01169,58,Female,Employed,181363,229988,3,Medical,579,1,1,1,1,Kano,1
CUST01170,26,Female,Employed,193009,428909,6,Rent,414,1,1,1,1,Kano,1
CUST01171,20,Female,Student,24765,378696,12,Business,530,1,0,0,1,Enugu,0
CUST01172,31,Male,Student,17598,204051,6,Education,626,1,1,0,0,Ibadan,0
CUST01173,27,Female,Student,20381,207758,12,Business,777,1,0,0,1,Ibadan,1
CUST01174,52,Female,Unemployed,48480,465975,18,Travel,699,1,0,0,1,Lagos,1
CUST01175,35,Male,Unemployed,28658,130489,9,Business,529,1,3,1,0,Abuja,1
CUST01176,34,Female,Employed,143979,317445,9,Education,559,1,1,0,0,Enugu,0
CUST01177,52,Male,Student,14055,96832,6,Travel,644,1,2,0,1,Lagos,0
CUST01178,32,Female,Unemployed,34517,155569,3,Medical,660,1,0,0,1,Port Harcourt,1
CUST01179,24,Male,Student,18752,179255,6,Medical,637,1,1,1,0,Port Harcourt,0
CUST01180,50,Female,Self-employed,92652,494646,18,Medical,633,1,1,0,0,Abuja,0
CUST01181,55,Male,Unemployed,42214,307905,3,Rent,529,0,3,0,1,Lagos,1
CUST01182,25,Female,Employed,138720,220479,12,Travel,543,1,0,0,1,Abuja,1
CUST01183,32,Male,Unemployed,45037,420882,12,Travel,610,1,2,1,1,Kano,1
CUST01184,22,Female,Self-employed,31355,61129,3,Travel,558,0,0,0,1,Enugu,1
CUST01185,43,Male,Self-employed,85802,61831,3,Education,846,1,2,0,1,Port Harcourt,0
CUST01186,50,Male,Employed,174234,485041,9,Business,596,1,0,0,1,Enugu,0
CUST01187,40,Male,Unemployed,31821,182395,12,Business,689,1,1,1,1,Lagos,1
CUST01188,43,Female,Employed,141055,46883,18,Medical,530,0,0,0,1,Enugu,1
CUST01189,25,Male,Unemployed,13278,426603,6,Rent,577,1,0,0,0,Kano,1
CUST01190,28,Female,Unemployed,27043,496098,12,Business,670,0,0,0,1,Kano,1
CUST01191,23,Male,Self-employed,108119,14463,9,Business,527,1,1,0,0,Lagos,0
CUST01192,39,Male,Self-employed,124277,271419,18,Medical,415,1,2,0,1,Ibadan,0
CUST01193,18,Female,Unemployed,34669,327702,6,Medical,546,1,0,0,1,Ibadan,1
CUST01194,23,Male,Self-employed,158146,304720,3,Medical,534,1,1,1,0,Ibadan,1
CUST01195,56,Female,Student,22295,392282,3,Rent,465,1,1,0,1,Lagos,0
CUST01196,59,Female,Employed,164542,250623,3,Education,569,1,0,0,1,Lagos,0
CUST01197,32,Male,Student,18638,494697,12,Rent,417,1,0,0,1,Enugu,1
CUST01198,39,Female,Unemployed,18862,163800,9,Medical,734,1,0,0,0,Abuja,1
CUST01199,32,Male,Student,17059,143571,18,Rent,619,1,2,0,0,Lagos,1
CUST01200,50,Female,Employed,127481,102289,12,Medical,570,1,1,0,0,Enugu,0
CUST01201,50,Female,Student,15821,12774,6,Rent,633,0,2,1,1,Abuja,1
CUST01202,19,Female,Unemployed,35724,81192,12,Rent,665,1,1,0,0,Enugu,0
CUST01203,32,Female,Unemployed,33298,216089,12,Education,562,1,4,3,1,Lagos,0
CUST01204,23,Male,Student,24665,163343,3,Medical,606,1,1,0,0,Port Harcourt,0
CUST01205,45,Female,Self-employed,114438,275123,9,Medical,675,1,0,0,0,Ibadan,0
CUST01206,29,Male,Employed,116707,272407,12,Business,632,1,2,0,1,Kano,0
CUST01207,59,Male,Unemployed,27316,486300,18,Education,635,0,0,0,1,Port Harcourt,0
CUST01208,46,Female,Self-employed,54107,238323,18,Rent,578,1,2,0,1,Ibadan,0
CUST01209,38,Male,Student,20786,133528,12,Business,697,1,1,0,0,Kano,0
CUST01210,21,Male,Student,19333,69357,12,Travel,620,0,2,0,1,Kano,0
CUST01211,39,Male,Self-employed,155893,284281,3,Travel,632,1,0,0,1,Port Harcourt,0
CUST01212,44,Male,Student,16389,129956,9,Travel,698,1,0,0,1,Lagos,0
CUST01213,46,Female,Self-employed,116691,277562,9,Education,684,1,1,0,1,Lagos,0
CUST01214,35,Male,Student,15859,202783,9,Education,668,0,0,0,1,Enugu,1
CUST01215,51,Male,Employed,156976,459146,6,Rent,522,1,2,1,0,Ibadan,1
CUST01216,22,Male,Self-employed,51900,491416,6,Education,749,1,1,1,0,Ibadan,0
CUST01217,56,Female,Student,24145,177437,18,Travel,628,1,1,1,1,Port Harcourt,0
CUST01218,38,Male,Self-employed,52031,104024,9,Medical,644,1,0,0,0,Ibadan,0
CUST01219,57,Female,Student,15214,53732,9,Business,686,0,2,0,0,Ibadan,1
CUST01220,42,Male,Student,18051,369443,6,Medical,597,1,1,1,0,Lagos,1
CUST01221,54,Female,Employed,175863,297148,3,Travel,631,1,0,0,1,Kano,0
CUST01222,47,Male,Unemployed,28129,294939,3,Rent,609,0,2,0,1,Port Harcourt,1
CUST01223,30,Female,Unemployed,10000,59527,12,Education,683,1,3,0,0,Port Harcourt,0
CUST01224,41,Female,Self-employed,53823,249925,6,Education,672,1,0,0,1,Abuja,0
CUST01225,55,Male,Student,28733,283254,9,Education,394,1,1,0,1,Abuja,1
CUST01226,34,Female,Self-employed,126150,390893,6,Business,614,0,0,0,1,Lagos,0
CUST01227,46,Male,Self-employed,151984,292455,12,Education,608,1,2,1,1,Abuja,1
CUST01228,26,Male,Self-employed,198843,48636,12,Education,547,1,0,0,0,Enugu,1
CUST01229,54,Female,Self-employed,128077,407226,12,Travel,509,1,1,0,1,Port Harcourt,0
CUST01230,30,Female,Student,14136,109995,9,Rent,568,1,1,0,0,Abuja,0
CUST01231,48,Female,Employed,155575,462866,18,Education,618,1,0,0,1,Enugu,0
CUST01232,49,Male,Unemployed,37546,62674,12,Travel,606,1,0,0,0,Ibadan,0
CUST01233,55,Female,Employed,179472,333308,3,Travel,567,1,0,0,0,Port Harcourt,0
CUST01234,52,Female,Employed,131889,113106,18,Education,745,1,2,1,1,Enugu,0
CUST01235,45,Male,Self-employed,101316,350863,18,Medical,626,0,0,0,0,Port Harcourt,0
CUST01236,36,Male,Employed,98861,379716,6,Education,591,1,0,0,0,Enugu,0
CUST01237,45,Male,Unemployed,20749,92130,18,Business,553,1,1,0,0,Kano,0
CUST01238,32,Male,Student,14275,20163,12,Travel,639,0,2,0,0,Port Harcourt,1
